dataset	data_type	model_type	ext_comp	alg	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	included_in_training	primary_model
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold2	0.543859649122807	0.7631578947368421	0.18518518518518517	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold3	0.6030769230769231	0.717948717948718	0.4	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold4	0.6428571428571428	0.6388888888888888	0.5	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold5	0.6068181818181818	0.9772727272727273	0.1	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold1	0.588	0.875	0.12	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold2	0.5729386892177589	0.8604651162790697	0.2727272727272727	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold3	0.49948717948717947	0.8461538461538461	0.2	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold4	0.7024291497975709	0.7631578947368421	0.5	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold5	0.626953125	0.84375	0.25	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold1	0.6280487804878049	0.6341463414634146	0.5833333333333334	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold2	0.6489151873767258	0.5384615384615384	0.6538461538461539	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold3	0.6304985337243402	0.9090909090909091	0.0967741935483871	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold4	0.5760416666666667	0.75	0.3333333333333333	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold5	0.601025641025641	0.48717948717948717	0.64	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold1	0.391260162601626	0.8536585365853658	0.16666666666666666	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold2	0.5903890160183066	0.717391304347826	0.47368421052631576	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold3	0.696078431372549	0.7352941176470589	0.6	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold4	0.5408866995073891	0.5142857142857142	0.4827586206896552	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold5	0.7043650793650794	0.6666666666666666	0.4642857142857143	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold1	0.5733333333333334	0.9333333333333333	0.1	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold2	0.5776515151515151	0.0625	0.9393939393939394	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold3	0.7342995169082126	0.6304347826086957	0.6111111111111112	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold4	0.6294117647058823	0.7333333333333333	0.47058823529411764	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold5	0.6194871794871795	0.9230769230769231	0.2	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold1	0.5243128964059196	0.8604651162790697	0.045454545454545456	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold2	0.6597633136094675	0.717948717948718	0.5384615384615384	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold3	0.7550607287449392	0.4473684210526316	0.8076923076923077	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold4	0.5991902834008097	0.8157894736842105	0.2692307692307692	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold5	0.5725490196078431	0.8529411764705882	0.23333333333333334	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold1	0.5217391304347826	0.5476190476190477	0.391304347826087	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold2	0.623	0.825	0.24	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold3	0.5981781376518218	0.7368421052631579	0.38461538461538464	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold4	0.6051282051282051	0.717948717948718	0.24	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold5	0.6432062561094819	0.7878787878787878	0.3548387096774194	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold1	0.6410256410256411	0.7948717948717948	0.34615384615384615	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold2	0.6009523809523809	0.8571428571428571	0.26666666666666666	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold3	0.5583333333333333	0.625	0.5	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold4	0.6904761904761905	0.4523809523809524	0.7727272727272727	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold5	0.7063492063492063	0.9444444444444444	0.10714285714285714	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold1	0.644	0.8	0.32	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold2	0.6499013806706114	0.9487179487179487	0.2692307692307692	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold3	0.5625	0.55	0.5	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold4	0.6512820512820513	0.7692307692307693	0.36	all	internal	rf_mphl-WCRF-low
mphl-WCRF-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold5	0.5333333333333333	0.6764705882352942	0.4	all	internal	rf_mphl-WCRF-low
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold1	0.5310077519379844	0.4418604651162791	0.6666666666666666	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold2	0.5889665889665889	0.9090909090909091	0.1794871794871795	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold3	0.6160990712074303	0.7647058823529411	0.18421052631578946	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold4	0.5544401544401545	0.7027027027027027	0.4857142857142857	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold5	0.7314241486068112	0.8421052631578947	0.4117647058823529	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold1	0.7235023041474654	0.8333333333333334	0.45161290322580644	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold2	0.6612276612276612	0.8484848484848485	0.4358974358974359	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold3	0.5885129819040126	0.5121951219512195	0.5483870967741935	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold4	0.5892997639653816	0.7741935483870968	0.4146341463414634	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold5	0.4628482972136223	0.5789473684210527	0.4117647058823529	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold1	0.5663650075414781	0.9117647058823529	0.1282051282051282	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold2	0.6347490347490348	0.5428571428571428	0.5945945945945946	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold3	0.6656370656370656	0.5142857142857142	0.7297297297297297	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold4	0.5572016460905349	0.6888888888888889	0.5185185185185185	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold5	0.4498456790123457	0.8055555555555556	0.1111111111111111	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold1	0.5731523378582202	0.8529411764705882	0.20512820512820512	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold2	0.6455598455598456	0.6857142857142857	0.6756756756756757	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold3	0.5768339768339769	0.9142857142857143	0.08108108108108109	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold4	0.6296875	0.075	0.90625	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold5	0.5287175452399685	0.6341463414634146	0.3870967741935484	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold1	0.6090629800307219	0.7142857142857143	0.4838709677419355	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold2	0.6131687242798354	0.7407407407407407	0.4222222222222222	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold3	0.59375	0.8125	0.4	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold4	0.5568181818181819	0.36363636363636365	0.7142857142857143	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold5	0.5171875	0.8	0.34375	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold1	0.5647865853658537	0.5365853658536586	0.5625	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold2	0.5606177606177606	0.7714285714285715	0.3783783783783784	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold3	0.5528957528957529	0.8918918918918919	0.22857142857142856	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold4	0.5015432098765432	0.3333333333333333	0.6388888888888888	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold5	0.6018518518518519	0.8055555555555556	0.2222222222222222	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold1	0.6518796992481203	0.7368421052631579	0.45714285714285713	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold2	0.6817460317460318	NA	NA	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold3	0.5379256965944272	0.8421052631578947	0.23529411764705882	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold4	0.5011801730920535	0.5365853658536586	0.45161290322580644	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold5	0.4953560371517028	0.868421052631579	0.11764705882352941	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold1	0.6088588588588589	0.8648648648648649	0.3055555555555556	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold2	0.5276663993584603	0.7674418604651163	0.3448275862068966	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold3	0.6107226107226107	0.5757575757575758	0.5384615384615384	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold4	0.531733746130031	0.6052631578947368	0.4117647058823529	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold5	0.6013931888544891	0.7941176470588235	0.4473684210526316	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold1	0.5825757575757575	0.7878787878787878	0.325	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold2	0.51484375	0.4	0.5625	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold3	0.6362229102167183	0.42105263157894735	0.8235294117647058	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold4	0.6936647955092221	0.9302325581395349	0.20689655172413793	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold5	0.5491738788355626	0.6774193548387096	0.34146341463414637	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold1	0.6831831831831832	0.7222222222222222	0.5945945945945946	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold2	0.5421875	0.725	0.375	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold3	0.5432098765432098	0.7222222222222222	0.3888888888888889	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold4	0.6078125	0.775	0.375	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold5	0.5392385392385393	0.5454545454545454	0.4358974358974359	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold1	0.6530920060331825	0.9411764705882353	0.20512820512820512	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold2	0.4901652242328875	0.3870967741935484	0.6097560975609756	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold3	0.7037037037037037	0.7333333333333333	0.5925925925925926	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold4	0.5048701298701298	0.7272727272727273	0.39285714285714285	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold5	0.6546026750590086	0.8064516129032258	0.34146341463414637	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold1	0.606015037593985	0.6578947368421053	0.4857142857142857	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold2	0.5719814241486068	0.5263157894736842	0.5294117647058824	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold3	0.5534055727554179	0.9210526315789473	0.11764705882352941	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold4	0.5941358024691358	0.4444444444444444	0.7222222222222222	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold5	0.5806949806949807	0.7714285714285715	0.35135135135135137	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold1	0.5565891472868217	0.6046511627906976	0.4666666666666667	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold2	0.5717592592592593	0.7777777777777778	0.3611111111111111	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold3	0.6586687306501547	0.868421052631579	0.4117647058823529	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold4	0.554953560371517	0.9411764705882353	0.05263157894736842	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold5	0.5340557275541795	0.6176470588235294	0.5263157894736842	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold1	0.5248868778280543	0.4358974358974359	0.6176470588235294	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold2	0.627039627039627	0.6410256410256411	0.5757575757575758	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold3	0.5933641975308642	0.6944444444444444	0.4722222222222222	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold4	0.583011583011583	0.8571428571428571	0.16216216216216217	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold5	0.6774691358024691	0.8888888888888888	0.2777777777777778	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold1	0.6073573573573574	0.3888888888888889	0.7297297297297297	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold2	0.60234375	0.45	0.6875	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold3	0.5181467181467182	0.7297297297297297	0.2857142857142857	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold4	0.5802469135802469	0.9166666666666666	0.19444444444444445	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold5	0.5733024691358025	0.7777777777777778	0.3333333333333333	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold1	0.6300751879699248	0.5142857142857142	0.6578947368421053	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold2	0.5737451737451738	0.4857142857142857	0.4864864864864865	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold3	0.5601851851851852	0.75	0.3333333333333333	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold4	0.58515625	0.6	0.46875	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold5	0.5392385392385393	0.8205128205128205	0.21212121212121213	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold1	0.5060606060606061	0.575	0.3333333333333333	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold2	0.6355212355212355	0.972972972972973	0.2571428571428571	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold3	0.5007739938080495	0.7894736842105263	0.23529411764705882	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold4	0.6841698841698842	0.8648648648648649	0.34285714285714286	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold5	0.5384615384615384	0.48484848484848486	0.5641025641025641	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold1	0.5375375375375375	0.6216216216216216	0.3888888888888889	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold2	0.5451737451737452	0.8918918918918919	0.14285714285714285	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold3	0.5984555984555985	0.8571428571428571	0.3783783783783784	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold4	0.5297297297297298	0.6	0.43243243243243246	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold5	0.5719905586152636	0.8536585365853658	0.3870967741935484	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold1	0.6834586466165413	0.7714285714285715	0.39473684210526316	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold2	0.6348096348096348	0.7948717948717948	0.42424242424242425	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold3	0.5915057915057915	0.6756756756756757	0.5142857142857142	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold4	0.48993808049535603	0.07894736842105263	0.8235294117647058	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold5	0.5779320987654321	0.9166666666666666	0.19444444444444445	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold1	0.5427927927927928	0.8108108108108109	0.25	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold2	0.5984555984555985	0.8857142857142857	0.24324324324324326	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold3	0.6756756756756757	0.6	0.5405405405405406	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold4	0.5791505791505791	0.7714285714285715	0.32432432432432434	all	internal	rf_mphl-women
mphl-women	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold5	0.6190858059342422	0.4186046511627907	0.7931034482758621	all	internal	rf_mphl-women
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold1	0.6589834515366431	0.75	0.425531914893617	all	internal	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold2	0.5540697674418604	0.75	0.3488372093023256	all	internal	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold3	0.5620567375886525	0.9361702127659575	0.1388888888888889	all	internal	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold4	0.551951951951952	0.9333333333333333	0.13513513513513514	all	internal	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold5	0.5464285714285715	0.9047619047619048	0.025	all	internal	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold1	0.6298472385428907	0.9130434782608695	0.16216216216216217	all	internal	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold2	0.6025641025641025	0.8205128205128205	0.18181818181818182	all	internal	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold3	0.624274099883856	0.926829268292683	0.30952380952380953	all	internal	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold4	0.5508373205741627	0.8409090909090909	0.39473684210526316	all	internal	rf_mphl-young
