dataset	data_type	model_type	ext_comp	alg	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	included_in_training	primary_model
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold5	0.5018115942028986	0.5869565217391305	0.3333333333333333	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold1	0.6144018583042974	0.8333333333333334	0.0975609756097561	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold2	0.574361820199778	0.5660377358490566	0.5	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold3	0.628	0.54	0.64	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold4	0.617096018735363	0.8852459016393442	0.25	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold5	0.666445623342175	0.8461538461538461	0.3103448275862069	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold1	0.6349413298565841	0.3898305084745763	0.717948717948718	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold2	0.6	0.8301886792452831	0.2	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold3	0.5503875968992248	0.8604651162790697	0.2	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold4	0.562	0.24	0.85	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold5	0.5729890764647467	0.9622641509433962	0.10526315789473684	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold1	0.7309573724668064	0.8867924528301887	0.2962962962962963	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold2	0.5521428571428572	0.9285714285714286	0.2	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold3	0.5895652173913043	0.5652173913043478	0.48	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold4	0.49028571428571427	0.74	0.11428571428571428	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold5	0.6545073375262055	0.4339622641509434	0.7777777777777778	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold1	0.6952380952380952	0.9285714285714286	0.17777777777777778	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold2	0.5450733752620545	0.8490566037735849	0.14814814814814814	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold3	0.6264020707506471	0.5245901639344263	0.7894736842105263	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold4	0.6148809523809524	0.7678571428571429	0.36666666666666664	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold5	0.5519323671497585	0.391304347826087	0.6666666666666666	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold1	0.6864197530864198	0.6222222222222222	0.6666666666666666	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold2	0.5726290516206483	0.8775510204081632	0.20588235294117646	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold3	0.49230769230769234	0.9230769230769231	0.037037037037037035	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold4	0.56609547123623	0.5581395348837209	0.6052631578947368	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold5	0.6625	0.30357142857142855	0.9	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold1	0.5823529411764705	0.4909090909090909	0.7058823529411765	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold2	0.5993333333333333	0.64	0.6	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold3	0.5783018867924529	0.8113207547169812	0.325	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold4	0.5964052287581699	0.9215686274509803	0.20833333333333334	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold5	0.5587614356087263	0.7959183673469388	0.3103448275862069	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold1	0.6821994408201305	0.4594594594594595	0.8620689655172413	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold2	0.5853174603174603	0.4603174603174603	0.6875	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold3	0.6604166666666667	0.8958333333333334	0.2	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold4	0.6409130816505707	0.7014925373134329	0.4411764705882353	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold5	0.5363372093023255	0.8372093023255814	0.28125	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold1	0.666923076923077	0.72	0.46153846153846156	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold2	0.712890625	0.875	0.40625	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold3	0.6131465517241379	0.5344827586206896	0.6875	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold4	0.5007122507122507	0.8148148148148148	0.2692307692307692	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold5	0.5579268292682927	0.9791666666666666	0.024390243902439025	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold1	0.6636363636363636	0.8181818181818182	0.39285714285714285	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold2	0.5660377358490566	0.2830188679245283	0.8064516129032258	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold3	0.6630747126436781	0.5	0.8620689655172413	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold4	0.55625	0.4423076923076923	0.6	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold5	0.6482758620689656	0.88	0.27586206896551724	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold1	0.6241258741258742	0.8461538461538461	0.3939393939393939	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold2	0.5701298701298702	0.7454545454545455	0.17857142857142858	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold3	0.6275510204081632	0.7142857142857143	0.42857142857142855	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold4	0.6281431334622825	0.2127659574468085	0.8409090909090909	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold5	0.6370967741935484	0.875	0.1935483870967742	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold1	0.6433978132884777	0.6097560975609756	0.5862068965517241	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold2	0.605	0.32	0.84375	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold3	0.7067901234567902	0.9444444444444444	0.1	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold4	0.5442052221713238	0.7627118644067796	0.24324324324324326	all	external	rf_mphl-young
mphl-young	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold5	0.6711366538952745	0.9074074074074074	0.06896551724137931	all	external	rf_mphl-young
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold1	0.6187234042553191	0.46	0.723404255319149	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold2	0.6812106918238994	0.8490566037735849	0.5	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold3	0.6039540816326531	0.7959183673469388	0.34375	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold4	0.5696649029982364	0.7857142857142857	0.2777777777777778	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold5	0.493452380952381	0.8857142857142857	0.10416666666666667	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold1	0.6128493950771798	0.9361702127659575	0.11764705882352941	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold2	0.688470066518847	0.9318181818181818	0.17073170731707318	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold3	0.7135854341736695	0.7647058823529411	0.5892857142857143	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold4	0.5541666666666667	0.3055555555555556	0.7	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold5	0.4065040650406504	0.1568627450980392	0.8780487804878049	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold1	0.7398932112890922	0.6086956521739131	0.7192982456140351	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold2	0.5720338983050848	0.8135593220338984	0.275	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold3	0.5607580824972129	0.7692307692307693	0.3695652173913043	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold4	0.5583333333333333	0.3939393939393939	0.725	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold5	0.5438963210702341	0.8653846153846154	0.15217391304347827	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold1	0.6624496837262795	0.7659574468085106	0.3783783783783784	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold2	0.6671794871794872	0.72	0.48717948717948717	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold3	0.5511627906976744	0.7906976744186046	0.25	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold4	0.5022686025408348	0.8421052631578947	0.22413793103448276	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold5	0.5714795008912656	0.9019607843137255	0.12727272727272726	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold1	0.4807692307692308	0.8269230769230769	0.2222222222222222	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold2	0.5239583333333333	0.725	0.3958333333333333	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold3	0.6017429193899781	0.9333333333333333	0.0784313725490196	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold4	0.729003359462486	0.7872340425531915	0.47368421052631576	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold5	0.5321428571428571	0.6444444444444445	0.35714285714285715	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold1	0.6418798334324807	0.6829268292682927	0.4146341463414634	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold2	0.640993265993266	0.8409090909090909	0.35185185185185186	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold3	0.5780474351902923	0.9183673469387755	0.16216216216216217	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold4	0.5160349854227405	0.6326530612244898	0.3469387755102041	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold5	0.6571557971014492	0.9347826086956522	0.0625	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold1	0.5684523809523809	0.125	1	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold2	0.6555839727195226	0.43478260869565216	0.7647058823529411	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold3	0.6862745098039216	0.7608695652173914	0.45098039215686275	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold4	0.5959752321981424	0.9473684210526315	0.09803921568627451	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold5	0.5327594452415112	0.8823529411764706	0.21951219512195122	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold1	0.5252100840336135	0.7380952380952381	0.2647058823529412	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold2	0.6264822134387352	0.7954545454545454	0.34782608695652173	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold3	0.5377777777777778	0.76	0.3333333333333333	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold4	0.566530612244898	0.74	0.24489795918367346	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold5	0.654968287526427	0.9534883720930233	0.21818181818181817	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold1	0.6523529411764706	0.6764705882352942	0.5	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold2	0.6146464646464647	0.4	0.7954545454545454	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold3	0.6022222222222222	0.8888888888888888	0.14	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold4	0.5319148936170213	0.8723404255319149	0.10638297872340426	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold5	0.60687432867884	0.32653061224489793	0.7894736842105263	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold1	0.5577819198508854	0.8648648648648649	0.27586206896551724	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold2	0.6046511627906976	0.7833333333333333	0.32558139534883723	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold3	0.6185064935064936	0.8809523809523809	0.29545454545454547	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold4	0.5441468253968254	0.6666666666666666	0.40476190476190477	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold5	0.6961451247165533	0.8571428571428571	0.23809523809523808	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold1	0.6086956521739131	0.8043478260869565	0.4230769230769231	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold2	0.5983086680761099	0.7727272727272727	0.23255813953488372	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold3	0.5608695652173913	0.6086956521739131	0.42	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold4	0.63622210690192	0.8085106382978723	0.36585365853658536	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold5	0.5040444893832153	0.8478260869565217	0.18604651162790697	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold1	0.6146830825353398	0.8235294117647058	0.37209302325581395	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold2	0.6206675224646984	0.5365853658536586	0.6052631578947368	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold3	0.5579831932773109	0.9803921568627451	0.11428571428571428	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold4	0.6139184397163121	0.6382978723404256	0.5208333333333334	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold5	0.6055226824457594	0.4358974358974359	0.676923076923077	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold1	0.5795454545454546	0.925	0.2	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold2	0.6944770857814336	0.8043478260869565	0.3783783783783784	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold3	0.6011131725417439	0.45454545454545453	0.6938775510204082	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold4	0.46472518457752254	0.8695652173913043	0.1320754716981132	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold5	0.6224489795918368	0.5714285714285714	0.6	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold1	0.6925505050505051	0.9791666666666666	0.18181818181818182	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold2	0.5522328548644339	0.7543859649122807	0.3409090909090909	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold3	0.5560090702947845	0.8444444444444444	0.16326530612244897	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold4	0.6343537414965986	0.7777777777777778	0.3877551020408163	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold5	0.5801033591731266	0.6976744186046512	0.3888888888888889	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold1	0.5848794063079777	0.4090909090909091	0.6530612244897959	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold2	0.5390625	0.84375	0.16666666666666666	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold3	0.6287719298245614	0.6842105263157895	0.48	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold4	0.6230936819172113	0.9411764705882353	0.2222222222222222	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold5	0.685024154589372	0.8888888888888888	0.32608695652173914	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold1	0.7261324041811846	0.7428571428571429	0.5609756097560976	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold2	0.5711050724637681	0.3333333333333333	0.717391304347826	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold3	0.7135265700483092	0.8695652173913043	0.4	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold4	0.45883180858550315	0.9482758620689655	0.12244897959183673	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold5	0.560515873015873	0.7857142857142857	0.1875	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold1	0.5603632478632479	0.9038461538461539	0.08333333333333333	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold2	0.6706140350877193	0.55	0.6842105263157895	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold3	0.5596760443307758	0.717391304347826	0.3137254901960784	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold4	0.562987012987013	0.8636363636363636	0.2	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold5	0.668936170212766	0.5319148936170213	0.7	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold1	0.6102564102564103	0.7692307692307693	0.35555555555555557	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold2	0.4871541501976284	0.7272727272727273	0.34782608695652173	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold3	0.6655555555555556	0.6666666666666666	0.6	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold4	0.5116758241758241	0.875	0.21153846153846154	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold5	0.6753623188405797	0.9333333333333333	0.2826086956521739	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold1	0.5500945179584121	0.9130434782608695	0.043478260869565216	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold2	0.5455840455840456	0.7407407407407407	0.34615384615384615	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold3	0.6395348837209303	0.8372093023255814	0.36666666666666664	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold4	0.6165667166416792	0.717391304347826	0.4482758620689655	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold5	0.6982558139534883	0.8	0.5581395348837209	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold1	0.49641478212906787	0.918918918918919	0.08163265306122448	all	external	rf_mphl-Bærum
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold2	0.5905895078420768	0.7906976744186046	0.23255813953488372	all	external	rf_mphl-Bærum
