feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero	model	dataset	strat
K07800	final_result_cat_neg	Cancer	-0.20963194689979975	0.4936230334402963	0.6711698503172661	final_result_cat_negCancer	0.899590153493362	1034	347	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K00962	final_result_cat_neg	Advanced adenoma	0.010535431398280965	0.024829130047472597	0.6714343277320236	final_result_cat_negAdvanced adenoma	0.8997287774050994	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K03325	final_result_cat_neg	Cancer	-0.15126205858802277	0.3565843736550133	0.6715220025324535	final_result_cat_negCancer	0.8997335377433363	1034	900	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K00335	final_result_cat_neg	Advanced adenoma	0.05524648736624409	0.1305531039717511	0.6722690453651907	final_result_cat_negAdvanced adenoma	0.8997773537273561	1034	1008	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01358	final_result_cat_neg	>= 3 Non-advanced adenomas	0.016069737413569873	0.03817873510454303	0.6739212767322398	final_result_cat_neg>= 3 Non-advanced adenomas	0.8997773537273561	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02338	final_result_cat_neg	Advanced adenoma	0.023274469263764083	0.05515698582701568	0.6731478957994586	final_result_cat_negAdvanced adenoma	0.8997773537273561	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02887	final_result_cat_neg	Cancer	0.01627455982560014	0.03841248185934903	0.6718997642294291	final_result_cat_negCancer	0.8997773537273561	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02954	final_result_cat_neg	>= 3 Non-advanced adenomas	0.011660955787372562	0.027692792880541484	0.6737938045539638	final_result_cat_neg>= 3 Non-advanced adenomas	0.8997773537273561	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02988	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.014022517500460553	0.033171289532796154	0.6725914041263663	final_result_cat_neg>= 3 Non-advanced adenomas	0.8997773537273561	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K03523	final_result_cat_neg	Cancer	0.07177788678867751	0.17050664719484818	0.6738773331860557	final_result_cat_negCancer	0.8997773537273561	1034	1029	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K06287	final_result_cat_neg	Advanced adenoma	-0.01588383586774187	0.03760936652752198	0.6728783207658613	final_result_cat_negAdvanced adenoma	0.8997773537273561	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K07096	final_result_cat_neg	Advanced serrated	0.1687134663407796	0.39881129103395224	0.6723650827087857	final_result_cat_negAdvanced serrated	0.8997773537273561	1034	576	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K09710	final_result_cat_neg	>= 3 Non-advanced adenomas	0.026118011001123206	0.06191440021675754	0.6732406363040031	final_result_cat_neg>= 3 Non-advanced adenomas	0.8997773537273561	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K10797	final_result_cat_neg	Cancer	-0.14808692953231917	0.3496717902839398	0.6720283118635171	final_result_cat_negCancer	0.8997773537273561	1034	538	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K19170	final_result_cat_neg	Advanced serrated	0.16668972420008923	0.3960810876628119	0.6739655075792603	final_result_cat_negAdvanced serrated	0.8997773537273561	1034	448	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K19545	final_result_cat_neg	Advanced adenoma	-0.04466920400927109	0.10583527010150286	0.6730780369706197	final_result_cat_negAdvanced adenoma	0.8997773537273561	1034	132	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K11754	final_result_cat_neg	Advanced serrated	-0.029680495598320606	0.0705601391252342	0.674116154384882	final_result_cat_negAdvanced serrated	0.899890316474479	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K00147	final_result_cat_neg	Advanced serrated	-0.02489095764831172	0.059248660577375906	0.6745039105634878	final_result_cat_negAdvanced serrated	0.9000848362457955	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02355	final_result_cat_neg	>= 3 Non-advanced adenomas	0.0153201648182082	0.03653265997379337	0.6750551309301798	final_result_cat_neg>= 3 Non-advanced adenomas	0.9003357906022079	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02520	final_result_cat_neg	>= 3 Non-advanced adenomas	0.01990036422568599	0.04756464688560333	0.6757635917716999	final_result_cat_neg>= 3 Non-advanced adenomas	0.9004288968149685	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K18829	final_result_cat_neg	Advanced adenoma	-0.11094329668408685	0.26511287227704883	0.6756977605565235	final_result_cat_negAdvanced adenoma	0.9004288968149685	1034	396	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02114	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.025345609627086277	0.06080253613218555	0.6768852435004143	final_result_cat_neg>= 3 Non-advanced adenomas	0.901122382567598	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K04477	final_result_cat_neg	Advanced adenoma	0.024609822184118085	0.05918216350189927	0.6776308479923554	final_result_cat_negAdvanced adenoma	0.9014992059446789	1034	1033	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K22129	final_result_cat_neg	Advanced serrated	0.12442223236558571	0.2992661826545281	0.6776849829158589	final_result_cat_negAdvanced serrated	0.9014992059446789	1034	604	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K22994	final_result_cat_neg	>= 3 Non-advanced adenomas	0.0996522578962964	0.2396863417534305	0.6776825239429769	final_result_cat_neg>= 3 Non-advanced adenomas	0.9014992059446789	1034	319	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K00762	final_result_cat_neg	Advanced adenoma	-0.0105966574553988	0.025502961657010794	0.6778684716684212	final_result_cat_negAdvanced adenoma	0.9015223260090616	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K03797	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.023252784751901776	0.05600021365909506	0.6780735029104867	final_result_cat_neg>= 3 Non-advanced adenomas	0.9015223260090616	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01889	final_result_cat_neg	Advanced adenoma	0.01123804645340616	0.027086984647602404	0.6783218626644402	final_result_cat_negAdvanced adenoma	0.9015401811234406	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02835	final_result_cat_neg	Advanced adenoma	-0.012611756086671061	0.030438211636587838	0.6787227501202925	final_result_cat_negAdvanced adenoma	0.9018312557426842	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K00074	final_result_cat_neg	Advanced serrated	0.04242247065431363	0.10268108456971832	0.6795952956008664	final_result_cat_negAdvanced serrated	0.9022674447433903	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02994	final_result_cat_neg	Advanced serrated	-0.01920693702014382	0.046442626404206044	0.6792915305844125	final_result_cat_negAdvanced serrated	0.9022674447433903	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02035	final_result_cat_neg	Advanced serrated	-0.04390373598960403	0.10649665353019398	0.6802495930590373	final_result_cat_negAdvanced serrated	0.9028116253348661	1034	1033	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K00883	final_result_cat_neg	Advanced adenoma	-0.07721102993617689	0.18743595998343454	0.6804853311973094	final_result_cat_negAdvanced adenoma	0.9029214923220477	1034	447	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K03076	final_result_cat_neg	>= 3 Non-advanced adenomas	0.025258678556346576	0.06137153719512448	0.6807512804705644	final_result_cat_neg>= 3 Non-advanced adenomas	0.9030450345350031	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K04763	final_result_cat_neg	Advanced serrated	0.055562467972557344	0.13518222201842106	0.6811550204681954	final_result_cat_negAdvanced serrated	0.9030464286510166	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K00859	final_result_cat_neg	Advanced adenoma	-0.015711887705401717	0.038332973708194405	0.681990733415419	final_result_cat_negAdvanced adenoma	0.9030476336493126	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02614	final_result_cat_neg	Advanced serrated	-0.04275773981477988	0.10419027084591954	0.6816225386211119	final_result_cat_negAdvanced serrated	0.9030476336493126	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K03169	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.03307007070895132	0.0805293398172721	0.6814192015833838	final_result_cat_neg>= 3 Non-advanced adenomas	0.9030476336493126	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02518	final_result_cat_neg	Cancer	-0.018854868578992663	0.046288888610003846	0.6838608677862665	final_result_cat_negCancer	0.9042168774965578	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K07154	final_result_cat_neg	Cancer	0.06412185965018978	0.1579346010218577	0.6848358205916412	final_result_cat_negCancer	0.9046644000405334	1034	1030	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K00244	final_result_cat_neg	Cancer	0.08538320310659367	0.21271191190957436	0.6882173606785715	final_result_cat_negCancer	0.9047857934132335	1034	1014	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01195	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.05098917751454649	0.1272415690117372	0.6887146232230955	final_result_cat_neg>= 3 Non-advanced adenomas	0.9047857934132335	1034	1026	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01305	final_result_cat_neg	Cancer	0.08922342029759851	0.22261696014599586	0.6886659716713626	final_result_cat_negCancer	0.9047857934132335	1034	1014	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01512	final_result_cat_neg	Advanced serrated	0.059619235591169745	0.14833501099640267	0.6878348475155387	final_result_cat_negAdvanced serrated	0.9047857934132335	1034	1032	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01644	final_result_cat_neg	Advanced serrated	-0.1608025872805373	0.3991980757161369	0.6871793367783945	final_result_cat_negAdvanced serrated	0.9047857934132335	1034	632	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01777	final_result_cat_neg	Advanced serrated	-0.059649692462247064	0.14913912964737885	0.6892795032577319	final_result_cat_negAdvanced serrated	0.9047857934132335	1034	136	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01818	final_result_cat_neg	Cancer	-0.044927569216470155	0.11150497824450932	0.6871015157019509	final_result_cat_negCancer	0.9047857934132335	1034	1033	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01866	final_result_cat_neg	Advanced serrated	-0.017324521645674534	0.043101414161596976	0.6878164654826431	final_result_cat_negAdvanced serrated	0.9047857934132335	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02015	final_result_cat_neg	Advanced adenoma	-0.022325548436113844	0.055629663657212725	0.6882751195847696	final_result_cat_negAdvanced adenoma	0.9047857934132335	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02860	final_result_cat_neg	Cancer	-0.02135600997010196	0.05331099971181234	0.6888135666280464	final_result_cat_negCancer	0.9047857934132335	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K03426	final_result_cat_neg	Cancer	-0.031048704532923313	0.07714983396139449	0.6874494310846608	final_result_cat_negCancer	0.9047857934132335	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K03565	final_result_cat_neg	Cancer	0.023653459410324887	0.058946572427623904	0.6883156414101984	final_result_cat_negCancer	0.9047857934132335	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K06199	final_result_cat_neg	Cancer	-0.04284021277275832	0.10668187995955822	0.6880946928265255	final_result_cat_negCancer	0.9047857934132335	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K10559	final_result_cat_neg	Advanced serrated	-0.10531655792459635	0.26062587515831387	0.686240473140393	final_result_cat_negAdvanced serrated	0.9047857934132335	1034	346	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K12206	final_result_cat_neg	Advanced adenoma	-0.0468842278961967	0.11668657275653667	0.6879280134252095	final_result_cat_negAdvanced adenoma	0.9047857934132335	1034	128	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K19309	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.08385781996599023	0.2082352444114972	0.6872579525888032	final_result_cat_neg>= 3 Non-advanced adenomas	0.9047857934132335	1034	995	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K02992	final_result_cat_neg	Advanced adenoma	-0.014374814470614216	0.03597979325323891	0.6896001025935603	final_result_cat_negAdvanced adenoma	0.9050730379376789	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01607	final_result_cat_neg	Advanced serrated	0.06369455163737536	0.16001666996266223	0.6906867726587285	final_result_cat_negAdvanced serrated	0.9058814884224907	1034	1033	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K19050	final_result_cat_neg	Advanced adenoma	0.05935024445348758	0.14927875320121303	0.6910327509511263	final_result_cat_negAdvanced adenoma	0.906031594677832	1034	324	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K00330	final_result_cat_neg	Advanced adenoma	-0.02882310929183068	0.0726806778611418	0.6917759022149385	final_result_cat_negAdvanced adenoma	0.9062226834382762	1034	1032	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K07495	final_result_cat_neg	Cancer	0.14128861518284738	0.35575774611052896	0.6913508616908689	final_result_cat_negCancer	0.9062226834382762	1034	208	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01744	final_result_cat_neg	Cancer	-0.05351955850056453	0.13507684743383305	0.6920385391524794	final_result_cat_negCancer	0.9062481970149775	1034	1033	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K06180	final_result_cat_neg	Cancer	0.02544449685828065	0.06419552224038608	0.6919325500733067	final_result_cat_negCancer	0.9062481970149775	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K09747	final_result_cat_neg	Advanced serrated	0.030353927267798165	0.07660185828887206	0.6920089524721011	final_result_cat_negAdvanced serrated	0.9062481970149775	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K19171	final_result_cat_neg	Advanced serrated	-0.1453367241777622	0.3669497111723895	0.6921480359793	final_result_cat_negAdvanced serrated	0.9063117988725429	1034	632	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K07272	final_result_cat_neg	Advanced adenoma	0.06144786748277653	0.15526069337927237	0.692365544407676	final_result_cat_negAdvanced adenoma	0.9064370245611847	1034	228	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01512	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.04660003921466582	0.11793914121942796	0.6928470877238311	final_result_cat_neg>= 3 Non-advanced adenomas	0.906456692450874	1034	1032	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01625	final_result_cat_neg	Cancer	0.06835889711379857	0.17322497169378356	0.6932118568652206	final_result_cat_negCancer	0.906456692450874	1034	1025	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01710	final_result_cat_neg	Advanced serrated	-0.03623571725153061	0.09174632291264491	0.6929679611162478	final_result_cat_negAdvanced serrated	0.906456692450874	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01815	final_result_cat_neg	Advanced serrated	0.03230941693937099	0.0818779317603198	0.6932268019416069	final_result_cat_negAdvanced serrated	0.906456692450874	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K03710	final_result_cat_neg	Cancer	0.05934268194809191	0.150012023564809	0.6925027559886181	final_result_cat_negCancer	0.906456692450874	1034	1033	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K04477	final_result_cat_neg	Advanced serrated	-0.03741042849296824	0.09480706878079284	0.693233703080413	final_result_cat_negAdvanced serrated	0.906456692450874	1034	1033	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01897	final_result_cat_neg	Advanced serrated	-0.0344078864042908	0.08730415500674858	0.6935880903498811	final_result_cat_negAdvanced serrated	0.9066809775862976	1034	1034	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K01478	final_result_cat_neg	Advanced adenoma	-0.0569118858696073	0.1445024692562874	0.6937858531077501	final_result_cat_negAdvanced adenoma	0.9067214937048119	1034	966	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
K05343	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.1141633776567396	0.28988644608898784	0.6938051356999634	final_result_cat_neg>= 3 Non-advanced adenomas	0.9067214937048119	1034	789	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	keggs	no_strat
